checkpoint,timestamp,step,metric,value,n_samples,phenomenon,condition
checkpoint-7982,2025-08-10T14:19:34.353678,7982,null_subject_overt_pref,0.66,100.0,,
checkpoint-8074,2025-08-10T14:21:15.692195,8074,null_subject_overt_pref,0.66,100.0,,
checkpoint-8166,2025-08-10T14:22:56.937626,8166,null_subject_overt_pref,0.64,100.0,,
checkpoint-8258,2025-08-10T14:24:38.807875,8258,null_subject_overt_pref,0.65,100.0,,
checkpoint-8355,2025-08-10T14:26:20.274726,8355,null_subject_overt_pref,0.7,100.0,,
checkpoint-8447,2025-08-10T14:28:01.672839,8447,null_subject_overt_pref,0.71,100.0,,
checkpoint-8539,2025-08-10T14:29:43.207829,8539,null_subject_overt_pref,0.72,100.0,,
checkpoint-8631,2025-08-10T14:31:24.513072,8631,null_subject_overt_pref,0.74,100.0,,
checkpoint-8723,2025-08-10T14:33:06.049155,8723,null_subject_overt_pref,0.73,100.0,,
checkpoint-8815,2025-08-10T14:34:47.587813,8815,null_subject_overt_pref,0.76,100.0,,
checkpoint-8912,2025-08-10T14:36:29.516289,8912,null_subject_overt_pref,0.71,100.0,,
checkpoint-9004,2025-08-10T14:38:10.975344,9004,null_subject_overt_pref,0.73,100.0,,
checkpoint-9096,2025-08-10T14:39:53.038545,9096,null_subject_overt_pref,0.7,100.0,,
checkpoint-9188,2025-08-10T14:41:35.201335,9188,null_subject_overt_pref,0.73,100.0,,
checkpoint-9280,2025-08-10T14:43:17.336757,9280,null_subject_overt_pref,0.73,100.0,,
checkpoint-9372,2025-08-10T14:44:59.175886,9372,null_subject_overt_pref,0.7,100.0,,
checkpoint-9469,2025-08-10T14:46:41.703216,9469,null_subject_overt_pref,0.75,100.0,,
checkpoint-9561,2025-08-10T14:48:23.900171,9561,null_subject_overt_pref,0.74,100.0,,
checkpoint-9653,2025-08-10T14:50:05.625862,9653,null_subject_overt_pref,0.71,100.0,,
